OrderID,Date,ProductID,StoreID,CustomerID,Quantity,Discount,Revenue,Cost,Profit
ORD108622,2024-08-05,P1007,S010,C0354,5,0.15,195.29,156.8,38.49
ORD108623,2024-09-06,P1023,S005,C0308,2,0.2,142.0,100.4,41.6
ORD108624,2023-11-22,P1014,S008,C0073,12,0.0,1463.64,1090.8,372.84
ORD108625,2023-12-29,P1002,S004,C0047,9,0.1,322.3,248.58,73.72
ORD108626,2024-10-30,P1022,S001,C0197,3,0.0,241.92,127.56,114.36
ORD108627,2023-12-25,P1026,S009,C0232,1,0.15,252.73,141.23,111.5
ORD108628,2024-12-06,P1021,S001,C0268,3,0.1,57.1,29.97,27.13
ORD108629,2023-11-20,P1026,S014,C0101,4,0.05,1129.85,564.92,564.93
ORD108630,2024-11-28,P1013,S009,C0353,3,0.0,179.55,101.85,77.7
ORD108631,2023-11-22,P1029,S008,C0142,4,0.0,73.64,46.24,27.4
ORD108632,2024-09-16,P1011,S014,C0286,1,0.2,61.75,47.36,14.39
ORD108633,2023-06-14,P1017,S013,C0080,2,0.0,588.06,290.04,298.02
ORD108634,2024-07-26,P1029,S015,C0276,3,0.2,44.18,34.68,9.5
ORD108635,2024-08-26,P1002,S002,C0285,3,0.2,95.5,82.86,12.64
ORD108636,2024-03-30,P1003,S006,C0119,6,0.0,167.46,80.52,86.94
ORD108637,2023-06-02,P1002,S010,C0113,4,0.1,143.24,110.48,32.76
ORD108638,2023-05-07,P1015,S004,C0279,4,0.05,514.18,372.36,141.82
ORD108639,2023-07-12,P1006,S013,C0115,3,0.15,477.97,377.1,100.87
ORD108640,2024-09-18,P1006,S006,C0153,4,0.05,712.27,502.8,209.47
ORD108641,2024-06-13,P1002,S005,C0366,5,0.0,198.95,138.1,60.85
ORD108642,2023-01-10,P1007,S013,C0157,5,0.1,206.78,156.8,49.98
ORD108643,2023-04-02,P1023,S011,C0168,4,0.1,319.5,200.8,118.7
ORD108644,2023-05-19,P1011,S001,C0302,3,0.0,231.57,142.08,89.49
ORD108645,2024-04-25,P1003,S011,C0361,6,0.0,167.46,80.52,86.94
ORD108646,2024-03-24,P1007,S012,C0064,2,0.2,73.52,62.72,10.8
ORD108647,2023-11-29,P1028,S008,C0345,3,0.0,78.99,53.49,25.5
ORD108648,2023-12-06,P1025,S015,C0115,1,0.0,290.83,145.59,145.24
ORD108649,2023-02-21,P1011,S004,C0386,4,0.15,262.45,189.44,73.01
ORD108650,2024-12-07,P1010,S012,C0054,1,0.15,113.56,93.72,19.84
ORD108651,2024-04-10,P1025,S009,C0090,4,0.0,1163.32,582.36,580.96
ORD108652,2024-12-18,P1007,S011,C0278,3,0.05,130.96,94.08,36.88
ORD108653,2024-04-19,P1006,S002,C0266,2,0.05,356.14,251.4,104.74
ORD108654,2024-02-05,P1019,S009,C0039,4,0.1,636.34,416.84,219.5
ORD108655,2024-03-14,P1017,S014,C0095,2,0.0,588.06,290.04,298.02
ORD108656,2024-08-27,P1002,S003,C0277,2,0.2,63.66,55.24,8.42
ORD108657,2024-10-18,P1029,S009,C0127,2,0.2,29.46,23.12,6.34
ORD108658,2024-08-20,P1023,S003,C0250,1,0.05,84.31,50.2,34.11
ORD108659,2024-05-23,P1012,S015,C0196,3,0.15,363.96,213.39,150.57
ORD108660,2023-06-02,P1008,S011,C0135,3,0.0,261.15,147.36,113.79
ORD108661,2024-05-28,P1026,S014,C0234,4,0.2,951.46,564.92,386.54
ORD108662,2024-05-17,P1016,S014,C0171,5,0.0,155.45,72.15,83.3
ORD108663,2024-11-06,P1006,S002,C0097,1,0.0,187.44,125.7,61.74
ORD108664,2023-01-06,P1017,S011,C0175,1,0.2,235.22,145.02,90.2
ORD108665,2024-05-14,P1027,S003,C0363,1,0.1,175.75,91.7,84.05
ORD108666,2024-10-22,P1011,S004,C0046,2,0.05,146.66,94.72,51.94
ORD108667,2024-12-17,P1004,S001,C0221,1,0.0,178.54,92.16,86.38
ORD108668,2023-04-28,P1007,S004,C0069,4,0.05,174.61,125.44,49.17
ORD108669,2024-04-29,P1020,S007,C0351,2,0.0,79.24,45.4,33.84
ORD108670,2024-08-23,P1011,S009,C0159,4,0.15,262.45,189.44,73.01
ORD108671,2024-10-27,P1018,S003,C0170,2,0.0,136.48,98.34,38.14
ORD108672,2024-11-09,P1019,S013,C0211,7,0.0,1237.32,729.47,507.85
ORD108673,2024-04-12,P1009,S011,C0228,1,0.0,105.65,67.63,38.02
ORD108674,2023-06-10,P1020,S003,C0400,4,0.2,126.78,90.8,35.98
ORD108675,2023-09-27,P1016,S003,C0134,3,0.2,74.62,43.29,31.33
ORD108676,2023-02-25,P1001,S010,C0128,1,0.0,204.36,111.14,93.22
ORD108677,2023-08-16,P1007,S009,C0079,1,0.0,45.95,31.36,14.59
ORD108678,2023-05-29,P1026,S012,C0128,2,0.0,594.66,282.46,312.2
ORD108679,2023-02-15,P1014,S009,C0007,1,0.2,97.58,90.9,6.68
ORD108680,2023-05-24,P1008,S014,C0383,2,0.15,147.98,98.24,49.74
ORD108681,2024-09-23,P1024,S009,C0159,5,0.05,587.0,421.35,165.65
ORD108682,2023-12-06,P1025,S011,C0020,6,0.0,1744.98,873.54,871.44
ORD108683,2024-02-17,P1015,S008,C0125,1,0.1,121.78,93.09,28.69
ORD108684,2024-06-03,P1013,S001,C0137,3,0.0,179.55,101.85,77.7
ORD108685,2023-12-10,P1021,S004,C0217,7,0.1,133.24,69.93,63.31
ORD108686,2024-01-22,P1021,S014,C0023,1,0.1,19.04,9.99,9.05
ORD108687,2024-04-17,P1006,S007,C0184,3,0.0,562.32,377.1,185.22
ORD108688,2023-10-02,P1025,S011,C0098,6,0.05,1657.73,873.54,784.19
ORD108689,2023-12-19,P1025,S006,C0214,1,0.0,290.83,145.59,145.24
ORD108690,2023-03-07,P1007,S012,C0037,4,0.0,183.8,125.44,58.36
ORD108691,2023-03-20,P1021,S002,C0176,5,0.2,84.6,49.95,34.65
ORD108692,2024-08-20,P1011,S011,C0060,1,0.05,73.33,47.36,25.97
ORD108693,2024-09-27,P1019,S013,C0389,2,0.15,300.49,208.42,92.07
ORD108694,2023-07-21,P1026,S001,C0229,2,0.0,594.66,282.46,312.2
ORD108695,2024-10-23,P1024,S001,C0029,4,0.2,395.46,337.08,58.38
ORD108696,2024-07-11,P1022,S014,C0224,1,0.1,72.58,42.52,30.06
ORD108697,2023-04-23,P1028,S012,C0199,2,0.0,52.66,35.66,17.0
ORD108698,2023-04-01,P1015,S006,C0277,4,0.0,541.24,372.36,168.88
ORD108699,2023-05-21,P1000,S005,C0331,2,0.0,255.7,118.62,137.08
ORD108700,2023-10-16,P1017,S008,C0322,5,0.0,1470.15,725.1,745.05
ORD108701,2024-12-30,P1003,S004,C0092,3,0.05,79.54,40.26,39.28
ORD108702,2024-08-11,P1023,S012,C0268,1,0.1,79.88,50.2,29.68
ORD108703,2024-02-15,P1025,S006,C0014,1,0.0,290.83,145.59,145.24
ORD108704,2024-01-12,P1002,S009,C0156,3,0.0,119.37,82.86,36.51
ORD108705,2024-01-19,P1005,S004,C0237,4,0.15,58.99,31.92,27.07
ORD108706,2023-06-01,P1023,S008,C0338,3,0.15,226.31,150.6,75.71
ORD108707,2024-09-18,P1024,S007,C0138,2,0.2,197.73,168.54,29.19
ORD108708,2023-11-15,P1013,S005,C0052,9,0.05,511.72,305.55,206.17
ORD108709,2024-01-04,P1025,S004,C0315,9,0.0,2617.47,1310.31,1307.16
ORD108710,2024-08-28,P1010,S014,C0034,1,0.0,133.6,93.72,39.88
ORD108711,2024-07-13,P1019,S002,C0194,4,0.1,636.34,416.84,219.5
ORD108712,2024-12-03,P1010,S004,C0294,3,0.2,320.64,281.16,39.48
ORD108713,2024-04-06,P1012,S012,C0364,3,0.0,428.19,213.39,214.8
ORD108714,2023-01-12,P1011,S001,C0288,1,0.2,61.75,47.36,14.39
ORD108715,2023-06-05,P1002,S010,C0264,4,0.0,159.16,110.48,48.68
ORD108716,2024-11-14,P1015,S006,C0322,1,0.2,108.25,93.09,15.16
ORD108717,2024-04-21,P1022,S004,C0355,3,0.2,193.54,127.56,65.98
ORD108718,2024-02-05,P1029,S010,C0265,2,0.0,36.82,23.12,13.7
ORD108719,2023-06-26,P1013,S015,C0180,3,0.1,161.6,101.85,59.75
ORD108720,2023-12-07,P1027,S015,C0221,1,0.1,175.75,91.7,84.05
ORD108721,2023-02-26,P1012,S001,C0026,2,0.1,256.91,142.26,114.65
ORD108722,2024-03-23,P1000,S004,C0038,2,0.05,242.92,118.62,124.3
ORD108723,2023-07-22,P1025,S001,C0376,2,0.1,523.49,291.18,232.31
ORD108724,2024-11-27,P1004,S011,C0343,1,0.1,160.69,92.16,68.53
ORD108725,2024-09-24,P1017,S012,C0062,2,0.2,470.45,290.04,180.41
ORD108726,2023-07-21,P1003,S008,C0055,7,0.1,175.83,93.94,81.89
ORD108727,2023-11-26,P1029,S010,C0221,11,0.05,192.38,127.16,65.22
ORD108728,2023-12-29,P1029,S008,C0251,4,0.05,69.96,46.24,23.72
ORD108729,2024-03-29,P1004,S015,C0023,2,0.15,303.52,184.32,119.2
ORD108730,2023-12-22,P1000,S001,C0325,4,0.05,485.83,237.24,248.59
ORD108731,2023-08-04,P1016,S013,C0350,4,0.0,124.36,57.72,66.64
ORD108732,2024-07-08,P1028,S001,C0167,2,0.0,52.66,35.66,17.0
ORD108733,2023-01-23,P1026,S003,C0128,3,0.0,891.99,423.69,468.3
ORD108734,2023-06-04,P1010,S004,C0218,1,0.15,113.56,93.72,19.84
ORD108735,2023-07-05,P1013,S007,C0072,5,0.0,299.25,169.75,129.5
ORD108736,2023-09-06,P1000,S011,C0060,6,0.0,767.1,355.86,411.24
ORD108737,2023-05-14,P1012,S006,C0167,2,0.0,285.46,142.26,143.2
ORD108738,2023-11-17,P1027,S001,C0126,1,0.2,156.22,91.7,64.52
ORD108739,2024-01-25,P1015,S002,C0092,3,0.0,405.93,279.27,126.66
ORD108740,2024-03-09,P1014,S004,C0170,1,0.1,109.77,90.9,18.87
ORD108741,2023-01-22,P1007,S002,C0076,7,0.0,321.65,219.52,102.13
ORD108742,2024-08-22,P1009,S013,C0056,2,0.2,169.04,135.26,33.78
ORD108743,2024-10-26,P1026,S011,C0097,1,0.05,282.46,141.23,141.23
ORD108744,2023-05-05,P1012,S010,C0126,2,0.0,285.46,142.26,143.2
ORD108745,2023-03-20,P1011,S013,C0254,2,0.0,154.38,94.72,59.66
ORD108746,2023-02-20,P1026,S015,C0081,2,0.0,594.66,282.46,312.2
ORD108747,2024-12-28,P1000,S005,C0108,7,0.0,894.95,415.17,479.78
ORD108748,2023-06-25,P1003,S003,C0396,1,0.0,27.91,13.42,14.49
ORD108749,2023-09-10,P1017,S015,C0031,8,0.15,1999.4,1160.16,839.24
ORD108750,2023-09-03,P1001,S014,C0220,1,0.0,204.36,111.14,93.22
ORD108751,2023-04-16,P1001,S009,C0028,2,0.0,408.72,222.28,186.44
ORD108752,2023-07-12,P1009,S003,C0260,5,0.15,449.01,338.15,110.86
ORD108753,2023-11-12,P1016,S011,C0138,7,0.05,206.75,101.01,105.74
ORD108754,2023-10-29,P1020,S002,C0317,4,0.2,126.78,90.8,35.98
ORD108755,2024-07-01,P1022,S005,C0225,2,0.2,129.02,85.04,43.98
ORD108756,2024-12-16,P1028,S014,C0087,3,0.05,75.04,53.49,21.55
ORD108757,2023-09-25,P1022,S010,C0350,2,0.0,161.28,85.04,76.24
ORD108758,2023-06-19,P1002,S001,C0162,7,0.0,278.53,193.34,85.19
ORD108759,2024-07-04,P1016,S005,C0375,3,0.15,79.28,43.29,35.99
ORD108760,2024-03-30,P1008,S003,C0158,1,0.2,69.64,49.12,20.52
ORD108761,2024-10-12,P1010,S013,C0049,1,0.15,113.56,93.72,19.84
ORD108762,2023-10-19,P1019,S002,C0287,3,0.15,450.74,312.63,138.11
ORD108763,2024-07-17,P1000,S013,C0080,2,0.2,204.56,118.62,85.94
ORD108764,2023-05-21,P1017,S003,C0251,2,0.0,588.06,290.04,298.02
ORD108765,2023-05-26,P1015,S013,C0042,5,0.0,676.55,465.45,211.1
ORD108766,2024-02-29,P1027,S008,C0116,1,0.2,156.22,91.7,64.52
ORD108767,2023-11-10,P1000,S010,C0146,1,0.0,127.85,59.31,68.54
ORD108768,2023-07-03,P1027,S008,C0122,2,0.0,390.56,183.4,207.16
ORD108769,2024-10-25,P1013,S013,C0137,4,0.05,227.43,135.8,91.63
ORD108770,2024-12-13,P1002,S005,C0025,4,0.05,151.2,110.48,40.72
ORD108771,2023-05-08,P1026,S002,C0011,3,0.0,891.99,423.69,468.3
ORD108772,2023-10-14,P1014,S005,C0013,1,0.0,121.97,90.9,31.07
ORD108773,2023-09-10,P1017,S005,C0383,2,0.0,588.06,290.04,298.02
ORD108774,2024-11-30,P1023,S011,C0158,5,0.0,443.75,251.0,192.75
ORD108775,2024-01-21,P1026,S006,C0392,1,0.0,297.33,141.23,156.1
ORD108776,2023-08-18,P1009,S003,C0128,4,0.2,338.08,270.52,67.56
ORD108777,2023-09-28,P1009,S014,C0216,4,0.0,422.6,270.52,152.08
ORD108778,2024-02-19,P1002,S002,C0007,1,0.2,31.83,27.62,4.21
ORD108779,2023-07-17,P1004,S002,C0059,1,0.05,169.61,92.16,77.45
ORD108780,2023-11-19,P1009,S006,C0348,3,0.0,316.95,202.89,114.06
ORD108781,2023-02-25,P1020,S005,C0070,1,0.0,39.62,22.7,16.92
ORD108782,2023-07-22,P1015,S011,C0362,6,0.0,811.86,558.54,253.32
ORD108783,2024-09-12,P1001,S012,C0290,1,0.0,204.36,111.14,93.22
ORD108784,2024-09-19,P1025,S012,C0004,4,0.0,1163.32,582.36,580.96
ORD108785,2024-08-26,P1023,S006,C0369,5,0.0,443.75,251.0,192.75
ORD108786,2023-05-18,P1000,S003,C0251,1,0.2,102.28,59.31,42.97
ORD108787,2024-02-26,P1012,S009,C0328,4,0.1,513.83,284.52,229.31
ORD108788,2023-02-26,P1011,S008,C0060,1,0.15,65.61,47.36,18.25
ORD108789,2024-07-15,P1017,S004,C0144,2,0.0,588.06,290.04,298.02
ORD108790,2023-03-12,P1028,S006,C0033,3,0.0,78.99,53.49,25.5
ORD108791,2024-08-16,P1018,S005,C0244,1,0.15,58.0,49.17,8.83
ORD108792,2024-01-07,P1027,S003,C0346,1,0.1,175.75,91.7,84.05
ORD108793,2024-09-08,P1000,S015,C0320,6,0.1,690.39,355.86,334.53
ORD108794,2024-08-22,P1012,S011,C0218,4,0.05,542.37,284.52,257.85
ORD108795,2024-05-28,P1026,S008,C0067,3,0.0,891.99,423.69,468.3
ORD108796,2023-03-25,P1003,S009,C0298,4,0.1,100.48,53.68,46.8
ORD108797,2023-02-12,P1010,S007,C0169,1,0.0,133.6,93.72,39.88
ORD108798,2024-10-27,P1020,S007,C0159,2,0.15,67.35,45.4,21.95
ORD108799,2024-08-28,P1012,S011,C0251,5,0.0,713.65,355.65,358.0
ORD108800,2023-05-13,P1009,S015,C0029,3,0.1,285.26,202.89,82.37
ORD108801,2024-01-30,P1011,S008,C0226,3,0.1,208.41,142.08,66.33
ORD108802,2023-03-06,P1001,S004,C0104,2,0.0,408.72,222.28,186.44
ORD108803,2023-10-17,P1009,S013,C0305,3,0.05,301.1,202.89,98.21
ORD108804,2024-01-11,P1000,S001,C0083,4,0.1,460.26,237.24,223.02
ORD108805,2024-04-11,P1020,S011,C0377,2,0.0,79.24,45.4,33.84
ORD108806,2023-08-01,P1024,S012,C0184,5,0.1,556.11,421.35,134.76
ORD108807,2023-05-28,P1012,S001,C0261,3,0.05,406.78,213.39,193.39
ORD108808,2024-07-26,P1013,S003,C0379,1,0.0,59.85,33.95,25.9
ORD108809,2024-04-15,P1006,S008,C0329,2,0.1,337.39,251.4,85.99
ORD108810,2023-05-29,P1028,S002,C0009,3,0.15,67.14,53.49,13.65
ORD108811,2023-03-29,P1008,S002,C0318,4,0.0,348.2,196.48,151.72
ORD108812,2023-11-20,P1017,S011,C0179,3,0.0,882.09,435.06,447.03
ORD108813,2024-01-31,P1022,S009,C0143,1,0.0,80.64,42.52,38.12
ORD108814,2024-02-08,P1006,S012,C0050,3,0.0,562.32,377.1,185.22
ORD108815,2023-03-23,P1019,S008,C0191,3,0.1,477.25,312.63,164.62
ORD108816,2024-10-02,P1016,S004,C0058,4,0.2,99.49,57.72,41.77
ORD108817,2023-10-13,P1028,S006,C0070,3,0.0,78.99,53.49,25.5
ORD108818,2024-01-17,P1016,S005,C0322,5,0.1,139.9,72.15,67.75
ORD108819,2023-09-27,P1022,S002,C0001,1,0.05,76.61,42.52,34.09
ORD108820,2023-10-19,P1015,S007,C0382,3,0.2,324.74,279.27,45.47
ORD108821,2024-03-28,P1005,S002,C0111,2,0.1,31.23,15.96,15.27
ORD108822,2024-12-15,P1010,S011,C0271,7,0.15,794.92,656.04,138.88
ORD108823,2023-01-24,P1025,S005,C0208,3,0.15,741.62,436.77,304.85
ORD108824,2023-11-07,P1001,S011,C0380,3,0.1,551.77,333.42,218.35
ORD108825,2024-04-05,P1003,S004,C0230,4,0.15,94.89,53.68,41.21
ORD108826,2023-07-27,P1015,S004,C0365,5,0.1,608.9,465.45,143.45
ORD108827,2024-12-17,P1017,S005,C0003,3,0.2,705.67,435.06,270.61
ORD108828,2024-10-25,P1024,S009,C0056,3,0.15,315.13,252.81,62.32
ORD108829,2024-03-13,P1023,S010,C0060,6,0.0,532.5,301.2,231.3
ORD108830,2024-06-21,P1009,S006,C0288,3,0.0,316.95,202.89,114.06
ORD108831,2024-12-06,P1024,S008,C0156,3,0.0,370.74,252.81,117.93
ORD108832,2023-12-02,P1025,S013,C0338,3,0.0,872.49,436.77,435.72
ORD108833,2024-02-26,P1018,S010,C0312,3,0.15,174.01,147.51,26.5
ORD108834,2023-11-17,P1023,S003,C0056,1,0.0,88.75,50.2,38.55
ORD108835,2024-05-11,P1020,S001,C0264,3,0.0,118.86,68.1,50.76
ORD108836,2024-08-09,P1014,S005,C0211,5,0.1,548.86,454.5,94.36
ORD108837,2023-06-12,P1019,S007,C0263,2,0.1,318.17,208.42,109.75
ORD108838,2024-06-24,P1024,S009,C0359,4,0.15,420.17,337.08,83.09
ORD108839,2023-06-14,P1020,S014,C0277,4,0.0,158.48,90.8,67.68
ORD108840,2024-11-28,P1003,S009,C0085,6,0.2,133.97,80.52,53.45
ORD108841,2024-07-19,P1005,S009,C0240,5,0.2,69.4,39.9,29.5
ORD108842,2023-10-22,P1015,S010,C0396,3,0.0,405.93,279.27,126.66
ORD108843,2023-02-11,P1003,S005,C0140,3,0.15,71.17,40.26,30.91
ORD108844,2023-10-12,P1004,S012,C0231,4,0.0,714.16,368.64,345.52
ORD108845,2024-01-22,P1013,S015,C0117,3,0.0,179.55,101.85,77.7
ORD108846,2023-05-18,P1023,S006,C0023,6,0.0,532.5,301.2,231.3
ORD108847,2023-07-06,P1009,S004,C0180,12,0.0,1267.8,811.56,456.24
ORD108848,2024-12-16,P1007,S003,C0330,8,0.1,330.84,250.88,79.96
ORD108849,2024-03-06,P1019,S004,C0085,3,0.2,424.22,312.63,111.59
ORD108850,2024-07-07,P1026,S005,C0182,3,0.1,802.79,423.69,379.1
ORD108851,2024-02-20,P1000,S011,C0122,2,0.0,255.7,118.62,137.08
ORD108852,2024-03-01,P1011,S006,C0169,3,0.0,231.57,142.08,89.49
ORD108853,2024-02-20,P1018,S002,C0315,2,0.1,122.83,98.34,24.49
ORD108854,2023-01-26,P1012,S011,C0280,6,0.0,856.38,426.78,429.6
ORD108855,2024-01-06,P1003,S012,C0170,2,0.05,53.03,26.84,26.19
ORD108856,2024-01-20,P1019,S014,C0006,8,0.2,1131.26,833.68,297.58
ORD108857,2023-02-25,P1022,S013,C0240,3,0.05,229.82,127.56,102.26
ORD108858,2023-09-10,P1013,S010,C0237,6,0.15,305.24,203.7,101.54
ORD108859,2024-09-25,P1011,S010,C0391,2,0.15,131.22,94.72,36.5
ORD108860,2023-04-16,P1026,S004,C0399,1,0.2,237.86,141.23,96.63
ORD108861,2023-05-10,P1006,S007,C0323,3,0.0,562.32,377.1,185.22
ORD108862,2024-10-31,P1020,S001,C0023,1,0.2,31.7,22.7,9.0
ORD108863,2024-01-11,P1023,S006,C0005,1,0.2,71.0,50.2,20.8
ORD108864,2023-11-04,P1022,S004,C0333,5,0.1,362.88,212.6,150.28
ORD108865,2023-04-01,P1028,S005,C0288,1,0.0,26.33,17.83,8.5
ORD108866,2024-01-28,P1014,S009,C0307,3,0.0,365.91,272.7,93.21
ORD108867,2024-06-17,P1017,S006,C0092,7,0.0,2058.21,1015.14,1043.07
ORD108868,2023-04-20,P1009,S003,C0025,1,0.0,105.65,67.63,38.02
ORD108869,2024-07-14,P1029,S005,C0108,6,0.0,110.46,69.36,41.1
ORD108870,2024-10-02,P1000,S007,C0247,2,0.1,230.13,118.62,111.51
ORD108871,2024-08-07,P1016,S006,C0374,2,0.2,49.74,28.86,20.88
ORD108872,2023-12-06,P1022,S001,C0180,1,0.0,80.64,42.52,38.12
ORD108873,2024-07-18,P1021,S006,C0084,2,0.0,42.3,19.98,22.32
ORD108874,2023-12-22,P1008,S003,C0326,1,0.0,87.05,49.12,37.93
ORD108875,2023-06-17,P1024,S006,C0217,6,0.2,593.18,505.62,87.56
ORD108876,2024-07-10,P1012,S012,C0362,2,0.1,256.91,142.26,114.65
ORD108877,2024-03-27,P1001,S011,C0317,3,0.2,490.46,333.42,157.04
ORD108878,2023-04-15,P1014,S010,C0307,4,0.0,487.88,363.6,124.28
ORD108879,2023-05-30,P1003,S004,C0343,2,0.0,55.82,26.84,28.98
ORD108880,2023-05-26,P1025,S001,C0362,2,0.0,581.66,291.18,290.48
ORD108881,2024-12-16,P1020,S009,C0334,6,0.05,225.83,136.2,89.63
ORD108882,2023-10-26,P1015,S013,C0081,3,0.2,324.74,279.27,45.47
ORD108883,2023-06-16,P1029,S008,C0014,3,0.05,52.47,34.68,17.79
ORD108884,2024-12-13,P1025,S015,C0309,6,0.0,1744.98,873.54,871.44
ORD108885,2024-10-07,P1010,S013,C0366,1,0.0,133.6,93.72,39.88
ORD108886,2024-12-23,P1017,S003,C0037,4,0.15,999.7,580.08,419.62
ORD108887,2023-02-17,P1005,S005,C0075,3,0.0,52.05,23.94,28.11
ORD108888,2024-09-29,P1007,S014,C0224,2,0.1,82.71,62.72,19.99
ORD108889,2023-08-27,P1015,S006,C0347,1,0.05,128.54,93.09,35.45
ORD108890,2023-01-07,P1026,S002,C0303,1,0.0,297.33,141.23,156.1
ORD108891,2024-04-08,P1006,S007,C0217,4,0.05,712.27,502.8,209.47
ORD108892,2024-03-28,P1029,S014,C0185,2,0.0,36.82,23.12,13.7
ORD108893,2024-01-06,P1024,S003,C0293,2,0.1,222.44,168.54,53.9
ORD108894,2024-07-02,P1018,S015,C0162,3,0.1,184.25,147.51,36.74
ORD108895,2024-05-01,P1003,S014,C0173,7,0.05,185.6,93.94,91.66
ORD108896,2023-07-30,P1029,S003,C0377,2,0.15,31.3,23.12,8.18
ORD108897,2023-06-14,P1022,S003,C0394,6,0.0,483.84,255.12,228.72
ORD108898,2023-05-05,P1001,S005,C0114,5,0.1,919.62,555.7,363.92
ORD108899,2023-12-03,P1016,S009,C0145,3,0.0,93.27,43.29,49.98
ORD108900,2023-07-11,P1002,S003,C0134,2,0.15,67.64,55.24,12.4
ORD108901,2024-12-30,P1014,S002,C0364,6,0.0,731.82,545.4,186.42
ORD108902,2023-08-02,P1003,S013,C0317,1,0.2,22.33,13.42,8.91
ORD108903,2024-07-27,P1003,S013,C0286,2,0.2,44.66,26.84,17.82
ORD108904,2023-11-24,P1000,S004,C0144,1,0.05,121.46,59.31,62.15
ORD108905,2024-01-16,P1002,S007,C0040,6,0.05,226.8,165.72,61.08
ORD108906,2024-11-03,P1017,S013,C0018,9,0.2,2117.02,1305.18,811.84
ORD108907,2024-07-31,P1021,S014,C0397,4,0.0,84.6,39.96,44.64
ORD108908,2023-08-27,P1014,S003,C0393,4,0.05,463.49,363.6,99.89
ORD108909,2024-06-15,P1009,S003,C0217,4,0.0,422.6,270.52,152.08
ORD108910,2024-11-30,P1009,S001,C0315,7,0.0,739.55,473.41,266.14
ORD108911,2023-03-23,P1012,S006,C0400,1,0.05,135.59,71.13,64.46
ORD108912,2023-12-29,P1007,S007,C0023,3,0.15,117.17,94.08,23.09
ORD108913,2024-05-19,P1015,S006,C0011,3,0.15,345.04,279.27,65.77
ORD108914,2023-07-21,P1015,S014,C0239,6,0.05,771.27,558.54,212.73
ORD108915,2024-05-18,P1014,S011,C0350,7,0.05,811.1,636.3,174.8
ORD108916,2024-10-05,P1021,S009,C0235,3,0.0,63.45,29.97,33.48
ORD108917,2023-02-06,P1018,S002,C0145,1,0.15,58.0,49.17,8.83
ORD108918,2024-10-05,P1011,S002,C0300,2,0.2,123.5,94.72,28.78
ORD108919,2024-08-11,P1021,S001,C0124,1,0.1,19.04,9.99,9.05
ORD108920,2024-08-23,P1004,S014,C0148,6,0.1,964.12,552.96,411.16
ORD108921,2024-02-06,P1015,S008,C0181,3,0.05,385.63,279.27,106.36
ORD108922,2024-12-06,P1016,S003,C0354,8,0.0,248.72,115.44,133.28
ORD108923,2023-06-25,P1004,S001,C0133,1,0.0,178.54,92.16,86.38
ORD108924,2024-06-28,P1014,S008,C0084,4,0.15,414.7,363.6,51.1
ORD108925,2024-07-23,P1019,S004,C0394,3,0.0,530.28,312.63,217.65
ORD108926,2024-04-11,P1023,S003,C0341,2,0.05,168.62,100.4,68.22
ORD108927,2023-07-20,P1000,S005,C0304,6,0.0,767.1,355.86,411.24
ORD108928,2024-06-23,P1022,S012,C0287,2,0.1,145.15,85.04,60.11
ORD108929,2024-06-30,P1021,S007,C0239,3,0.0,63.45,29.97,33.48
ORD108930,2024-09-28,P1022,S008,C0019,4,0.15,274.18,170.08,104.1
ORD108931,2024-01-29,P1008,S001,C0276,5,0.2,348.2,245.6,102.6
ORD108932,2023-02-11,P1025,S007,C0024,1,0.05,276.29,145.59,130.7
ORD108933,2024-08-19,P1016,S003,C0012,7,0.15,184.99,101.01,83.98
ORD108934,2024-01-28,P1002,S007,C0054,2,0.15,67.64,55.24,12.4
ORD108935,2024-11-30,P1008,S012,C0004,5,0.05,413.49,245.6,167.89
ORD108936,2024-09-14,P1013,S003,C0006,4,0.0,239.4,135.8,103.6
ORD108937,2024-03-16,P1023,S014,C0250,3,0.2,213.0,150.6,62.4
ORD108938,2024-09-08,P1003,S012,C0187,4,0.15,94.89,53.68,41.21
ORD108939,2024-05-20,P1021,S002,C0065,5,0.15,89.89,49.95,39.94
ORD108940,2023-11-16,P1027,S007,C0091,4,0.2,624.9,366.8,258.1
ORD108941,2024-07-06,P1006,S009,C0219,4,0.0,749.76,502.8,246.96
ORD108942,2023-08-03,P1015,S012,C0224,1,0.0,135.31,93.09,42.22
ORD108943,2023-03-12,P1011,S009,C0249,1,0.0,77.19,47.36,29.83
ORD108944,2024-07-21,P1010,S004,C0188,2,0.0,267.2,187.44,79.76
ORD108945,2023-08-24,P1005,S015,C0088,5,0.0,86.75,39.9,46.85
ORD108946,2023-10-08,P1005,S008,C0358,4,0.0,69.4,31.92,37.48
ORD108947,2024-09-08,P1002,S012,C0250,2,0.15,67.64,55.24,12.4
ORD108948,2023-06-11,P1012,S013,C0125,3,0.2,342.55,213.39,129.16
ORD108949,2023-07-10,P1022,S001,C0175,3,0.1,217.73,127.56,90.17
ORD108950,2023-01-09,P1003,S004,C0267,3,0.0,83.73,40.26,43.47
ORD108951,2023-03-01,P1027,S004,C0361,3,0.2,468.67,275.1,193.57
ORD108952,2023-08-13,P1002,S003,C0198,1,0.0,39.79,27.62,12.17
